username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
YNWA_chris,This is what my defending in fifa 21 will look like. #MUNTOT,2020-10-04 15:34:50,['MUNTOT'],0,0,"•No Limit Soldier
•retweet a load of stuff to read later
•Refuse to watch Hamilton
•think shoes shouldn't be sized by gender
• tryna earn young metros trust",mare-land  ,128,12120,2010-11-21 23:57:55
bpes_D,"Penalty against Jose Mourinho just felt like you just kissed your girlfriend at the balcony just after seeing your ex pass by 😂😂
#MUFC  🔴",2020-10-04 15:34:50,['MUFC'],0,2,Manchester United  🔴 🇳🇵,Nepal,83,1036,2016-04-07 07:06:45
scarson_,Should have kept Maguire in jail #MUFC,2020-10-04 15:34:50,['MUFC'],0,0,#AnytimeAnywhere #RingTheBell #PhilaUnite #FlyEaglesFly #DOOP #MUFC,Holding The Tide With A Broom,863,158020,2012-08-17 19:35:18
RizviTasnimul,"#ARSSHU #MUNTOT #pnefc #ProudBoys #sundayvibes #SundayMorning #AskFFT #SEVENTEEN #staged #WetBuzzardFart #wordpresswebsite #Fiverr #WordPress

Hire me:
WordPress business website for you or Landing page for services or Product

Also, get some discount here
https://t.co/ypYszIy0ne https://t.co/9MvK698BbQ",2020-10-04 15:34:50,"['ARSSHU', 'MUNTOT', 'pnefc', 'ProudBoys', 'sundayvibes', 'SundayMorning', 'AskFFT', 'SEVENTEEN', 'staged', 'WetBuzzardFart', 'wordpresswebsite', 'Fiverr', 'WordPress']",0,0,Fear Not Anything #WordPress #web #EmailMarketing #eCommerce #website #virtual_assistant,"Dhaka, Bangladesh",273,749,2018-11-23 18:39:03
WallyWalaza,"Well well well... 30 seconds into the game and Penchester United are given a Penalty 

 #MUNTOT https://t.co/n0cxiFe9ur",2020-10-04 15:34:50,['MUNTOT'],0,0,Just for fun,"Bloemfontein,Uitsig",846,3752,2012-01-05 17:37:41
TapsNC,"This has to be match fixing, how do #MUFC get so many penalties? #MUNTOT",2020-10-04 15:34:50,"['MUFC', 'MUNTOT']",0,0,The living manifestation of destiny.,,128,7155,2011-03-17 17:52:56
anassar97,"Tottenham conceding a first minute penalty. This couldn't be funnier 😂
#MUNTOT",2020-10-04 15:34:50,['MUNTOT'],0,0,"Science, baby! La physique est magnifique. 🎶",,100,1751,2012-08-21 06:43:47
kipngenochumo,"GOAL: Manchester United 1 - 1 Tottenham Hotspur. TANGUY NDOMBELE! Harry Maguire, that was crap. #MUNTOT 

⚽🔴⚪",2020-10-04 15:34:50,['MUNTOT'],30,0,military son.,Online,338,2940,2017-04-12 04:48:43
Reece1815,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:50,"['MUFC', 'MUNTOT']",1828,0,Lincoln City & Man United 🔴⚪️ Fifa professional! 🎮⚽️,"England, United Kingdom",1163,31042,2015-12-27 19:09:42
AdamSamuel__,Lool good start this? #MUNTOT,2020-10-04 15:34:50,['MUNTOT'],0,0,"@BBCSport JTS'er, formerly @CNNI. @The_JDF. All opinions belong to me and the voices in my head",Essex,594,19074,2013-01-26 17:38:08
ponkannenn3,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:50,"['MUFC', 'MUNTOT']",1828,0,"20-years-old My life consists of three things; being at the gym, work and even more work. Sometimes a cs player:( #FearTheDeer #MUFC",,44,653,2017-02-13 22:04:01
GamingHarryYT,MAGUIRE.... #MUNTOT,2020-10-04 15:34:50,['MUNTOT'],0,1,"GAMER! Twitch Affiliate https://t.co/pPlnG0pYBS (Mondays, Tuesdays, Thursdays and Fridays)","Cardiff, Wales",261,907,2020-05-25 09:30:27
sfchulia,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:49,"['MUFC', 'MUNTOT']",1828,0,"sou tri libertadores, não faço testes. @SantosFC",011,2836,25610,2012-04-29 17:58:54
isaiahtarila,"Although, it is clear that the country's famous are using their voices to #EndSarsNow we should also be aware that when the protest starts people will get arrested, killed, injured, shot and other violent activities.
Wizkid Naira Marley #LayconXAccolades #MUNTOT",2020-10-04 15:34:49,"['EndSarsNow', 'LayconXAccolades', 'MUNTOT']",0,2,"17+ |content creator| |Brand Influencer| |openminded| |Motivational Speaker|  |Humanist|🌈  🌈  Turn on post notification🔔
just vibing doe    DM's for Promos","New York, Nigeria",542,2730,2020-05-10 00:53:49
UniteddailyNg,"Martial gets fouled in the box Pernandes scores United's first goal from the spot
#MUFC",2020-10-04 15:34:49,['MUFC'],0,0,"🇳🇬Manchester united fan page Nigeria, bringing you all the latest ManUtd stories pictures and videos daily.. @manutd
we troll",Lasgidi To Manchester,1269,3451,2019-08-12 07:37:08
Tonym0ntana___,"Bruno Fernandes scores a Penalty 2 minutes into the match and the pain is going straight to Stamford bridge. Ffs, I love this game😂
#MUNTOT",2020-10-04 15:34:49,['MUNTOT'],0,0,"Uniben alumus 🎓. I say it how i see it...you can fuck off if you don't like my opinions, i could care less. Manchester United stan🛑",On a Spaceship 🚀,3741,6089,2018-01-06 22:28:17
1stoldmanwinter,Get in spurs 'ndombele #MUNTOT,2020-10-04 15:34:49,['MUNTOT'],0,0,Arrgh shiver me timbers/ CHELSEA FC / Footballing⚽️⚽️ freak/ gamer🎮/ 🔌🔋💻techgeek/ FX/ AI/AR-Curiousity🦍/don’t follow cos nothing interesting here for u.❌O❌,BAByloN,445,1324,2020-04-15 11:38:13
CharlotteSheri1,"Harry Maguire is a bad auld defender and no one can change my mind

#MUNTOT",2020-10-04 15:34:49,['MUNTOT'],0,5,"I’m here because I talk too much🤐
Mainly about #LFC
Then again,the world in general distracts me at every turn
Follow me & see what I mean
Peace out🌻",Ireland ,3928,2670,2019-05-15 01:31:29
mogulzahirabbas,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:49,[],23284,0,"Die hard united supporter.....
UNITED TILL I DIE #GGMU #MUFC #UTFP",,4921,35744,2014-03-11 17:25:27
LukeMG_17,What is Maguire doing man #MUFC,2020-10-04 15:34:49,['MUFC'],0,0,1999 #GlazersOut #WoodwardOut,Ireland,40,1846,2019-01-26 12:42:32
ousmvn,"Gars 3 minutes 2 buts?
#MUNTOT",2020-10-04 15:34:49,['MUNTOT'],0,0,🏴‍☠️,Cameroon,296,8401,2020-02-09 09:27:03
Mhmz_Sam,What a bunch of jokers!!!!  😂😂😂 #MUNTOT,2020-10-04 15:34:49,['MUNTOT'],0,0,Lawyer lawyering [] Marketing Manager @KabaleUnitedFc,Kla-Kle-Mbra-FtPortal-Kyenjojo,1462,50987,2011-08-30 13:49:28
jonnblaze,Harry Maguire! 😂😂 #mufc,2020-10-04 15:34:49,['mufc'],0,0,"manchester united #mufc sports, movies, video games and other geeky stuff... everything is fake! 😂","Manchester, UK",228,25302,2009-04-13 21:08:51
hafiz9717,Wtf maguire #MUNTOT,2020-10-04 15:34:49,['MUNTOT'],0,0,Not a hype,Southeast Asia,169,4081,2011-08-29 09:06:22
stl_podcast,Find you someone as committed as Bruno Fernandes is to burying penalties #MUFC,2020-10-04 15:34:49,['MUFC'],0,0,"A podcast covering all things #MLS4theLou and the beautiful game. We believe. Rose Lavelle fan club.

Hosted by @TwoGuysOneCup x @hornekerjustin","St. Louis, Mo",189,4368,2019-08-20 02:57:47
Umb0g0,"Well this has started off bat shit crazy!

85 minutes more of this please!

#MUNTOT",2020-10-04 15:34:49,['MUNTOT'],0,1,"TV, Film, pop culture, Trans Issues, Sport and More! #Girlslikeus
Twitch: https://t.co/wXWY0agfV3",Port Talbot,1430,59375,2011-05-14 10:48:11
Snolicious_M,"31 Oct Im giving away a holiday 2 my fans,Destiny-a secret location-5Couples+R10k cash to spend. You must follow &amp; retweet 2 win

#MUNTOT
#idolssa
Manqoba 
Ozil
Vinicius
Gabriel 
#TitoMeetZakes 
Saka
Bailly
Ru
Rhulani
#EndSarsNow 
#Mooikloof
Telles
Elneny https://t.co/4Mr2gdBhlx",2020-10-04 15:34:49,[],17,0,"God’s favorite daughter ⛪
KZN Eshowe ENtumeni 🏡
Extrovert😙
Family oriented👪
sport🏃🏋⚽
I don’t have two different personalities. I am what I am 👩
Natural 🍀",Pretoria CBD ,1731,1447,2017-09-02 10:39:38
Muhammad_Momen_,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:49,"['MUFC', 'MUNTOT']",1828,0,"MARVEL.CREATIVE.BRAVE.TALENTED.HARD WORKER 
This is me.",Tripoli ,202,3355,2019-12-13 03:07:30
yangasports,"GOAL: Manchester United 1 - 1 Tottenham Hotspur. TANGUY NDOMBELE! Harry Maguire, that was crap. #MUNTOT 

⚽🔴⚪",2020-10-04 15:34:49,['MUNTOT'],30,0,iRetweet sports 🔁 ! #yangasports #iRetweetSports,🌍,333,3419,2019-11-24 13:29:34
shaaqkraft,"GOAL Man Utd 1-0 Spurs (2 mins)

Bruno Fernandes steps up and scores after Anthony Martial was tripped in the box by Davinson Sanchez 

#MUNTOT",2020-10-04 15:34:49,[],280,0,A Christian. A Son. An Uncle,Port Harcourt,3739,30268,2010-12-22 11:46:35
Sascha1982wtal,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:49,"['MUFC', 'MUNTOT']",1828,0,"Ich bin großer #BVB-Fan, zocke gerne #XBox & verfolge die #Formel1. Über eine #WfbM bei #IKEA beschäftigt #Inklusion
Aktiv gegen #Rassismus 
#NoAfD #NazisRaus","Wuppertal, Nordrhein-Westfalen",348,51870,2016-06-29 19:19:20
BradJCox_,"Tottenham equalise, dreadful defending from both Maguire and Shaw. 1-1, four minutes gone. #MUFC #MUNTOT",2020-10-04 15:34:49,"['MUFC', 'MUNTOT']",0,1,Manchester Football Correspondent & NFL Editor @VAVEL|@TheDabbers fan|Always available for new opportunities✍️🎙|,Westport CT / Derby & Cheshire,1306,3778,2018-04-09 13:44:55
Dope_Akeem,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:49,[],23284,0,The work you put in doesn’t always change people’s opinion about you but it does change your bank account 🤑💰so keep Hustling #DOPE #SCORPIO ♏️🦂,WorldWide...,1614,78372,2011-05-25 13:04:02
lucas_allen07,"GOAL: Manchester United 1 - 1 Tottenham Hotspur. TANGUY NDOMBELE! Harry Maguire, that was crap. #MUNTOT 

⚽🔴⚪",2020-10-04 15:34:49,['MUNTOT'],30,0,"“Let's talk about six, baby”🏆-Jürgen Norbert Klopp, 2019",United Kingdom,37,21301,2018-06-24 22:07:19
united_focus_,"2' - You cannot write it. After all the penalty comments from José Mourinho, #mufc open the scoring from the spot #mulive https://t.co/b713JsiIKv",2020-10-04 15:34:49,"['mufc', 'mulive']",123,0,FOLLOW ME for a QUICK FOLLOW BACK. #MUFC #MUFC_News #MUFC_Updates #1DDrive #TEAMSTALLION #1FIRST #TEAMSIL #MGWV #1EmpireDrive #TM_RUBY #GlazersOut #WoodwardOut,🌍🌎🌏,5869,49299,2019-04-02 16:34:05
siddheshpatel17,#MUNTOT absolute shambles Maguire what the fuck,2020-10-04 15:34:49,['MUNTOT'],0,0,"Manchester United Fan
Anime Otaku
                                   Just carrying on with my life nothing interesting.
             Instagram- siddheshpatel_07",,22,1533,2018-10-25 08:47:02
dannethmps,GOAL: Guess who with a guess what. 1-0. #MUNTOT,2020-10-04 15:34:49,['MUNTOT'],74,0,,"Sheffield, England",186,7022,2011-11-27 13:03:19
SMagoso3,"Friends of Tottenham Hotspur, where you at😂😂😂😂

#MUNTOT",2020-10-04 15:34:49,['MUNTOT'],0,0,I thought I had friends but in the end a n***a dies lonely😉... @Chelsea and @OrlandPirates huge fan..,"Pietermaritzburg, South Africa",208,2882,2020-01-19 22:52:11
RichLee2202,That is embarrassing. #MUFC,2020-10-04 15:34:49,['MUFC'],0,0,"#MUFC use to make me happy, now they make me groan. People who put bags on seats on trains aren't cool. I met The Rock once.",London,560,12735,2010-10-17 19:33:20
rjwibowo,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:49,[],23284,0,just putting it out there.,"Los Angeles, CA",34,531,2020-01-17 13:11:59
KefuweMahlangu2,Maguire wtf #MUNTOT,2020-10-04 15:34:49,['MUNTOT'],0,0,basically talk shite...in a toxic relationship with the club I support,,40,5173,2018-12-20 12:49:21
iam_Yaklad,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:48,[],23284,0,"We Offer: Surveying, Architectural Drawings,EIAR, Site & Estate Management,Building Plan Approvals/Clearance....  +2348060503413. URP(https://t.co/05Obmar9cV, https://t.co/TRFPL9TdEz)","Osun, Nigeria",2540,74827,2012-04-11 23:35:00
iEVANS_91,GOAL: Guess who with a guess what. 1-0. #MUNTOT,2020-10-04 15:34:48,['MUNTOT'],74,0,"🎤🎼Everywhere You Look; It's Like They Know... This Is Where The Line Is Drawn, See...🎤🎼 LUFC",West Yorkshire,1061,25524,2010-06-09 22:16:23
Harrdonnn,"2' - You cannot write it. After all the penalty comments from José Mourinho, #mufc open the scoring from the spot #mulive https://t.co/b713JsiIKv",2020-10-04 15:34:48,"['mufc', 'mulive']",123,0,"MD… 
Die hard Arsenal fan⚽
Messi Stan 🐐","Ilorin, Nigeria",4315,49294,2014-03-30 22:27:14
Sumo08112,Lmaoooo this is gonna be a good game #MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,Its fuck Roy till he plays Eze in CAM,,88,3263,2020-01-28 23:00:26
Luqmannnn__,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:34:48,['MUNTOT'],711,0,#GGMU,"Manchester, England",563,112074,2012-02-01 13:25:57
opitza,Maguire is an idiot 😠😠😠 #MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,"Black on the outside; Red on the inside.
Enthusiastic about Sports and politics
#MUFC #MUWomen",,166,11885,2009-11-14 04:00:57
marcusrebelo94,"Cavani incoming, Telles incoming and now a goal from BRUNOOOOOOO it’s all happening this week for #MUFC 🔴 https://t.co/DM8Xb7GBk6",2020-10-04 15:34:48,['MUFC'],0,1,@cbcsports Associate Producer • Centennial Sports Journalism '19 • Just a madly obsessed sports fan living the dream,"Mississauga, Ontario",466,11588,2011-01-08 02:20:52
xstrangeIove,I fucking hate Man U so much how is it the game just started and you got a penalty you pricks  #MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,dunno,,1483,64403,2013-12-26 23:46:51
SahilOberoi1,"And then we concede two minutes later. That was shocking  from both centre backs, AWFUL! #MUFC",2020-10-04 15:34:48,['MUFC'],0,0,,"London, England",1103,16881,2011-06-25 19:58:51
Amy121296,This is gonna be one interesting game 😭 #MUNTOT penalty and now they score 😔,2020-10-04 15:34:48,['MUNTOT'],0,0,"23 , Season Ticket holder MUFC 🔴⚪️⚫️ IG- iamamj12",,152,412,2020-02-26 00:10:49
mkhhuda,"3 - Goal for Man Utd. Fernandes from the spot.

🔴 #MUFC 1-0 #THFC ⚪",2020-10-04 15:34:48,"['MUFC', 'THFC']",135,0,"kadang unfaedah, kadang sampah","Madiun, Indonesia",617,13022,2010-12-20 09:00:30
JackHig89517917,"Updated Link 2
Watch Man United vs Tottenham Hotspur live stream in HD

(Retweet and Follow @og_chris_saint and turn notifications on for all matches)

Check pinned tweet for today's Livestreams  

#MUNTOT #PremierLeague #MUFC #Thfc #Livestream 

https://t.co/ehmsj5gxOV",2020-10-04 15:34:48,[],4,0,Liverpool,,2,1,2020-07-13 06:52:44
heyitsamogh,Look at that Utd defense 😂😂😂 #MUNTOT 1-1,2020-10-04 15:34:48,['MUNTOT'],0,0,Chelsea FC | 🇺🇸🇮🇳 | 22,"Pune, India",89,1968,2016-12-06 10:31:10
stevebrookstein,"Get in!!

#MUNTOT",2020-10-04 15:34:48,['MUNTOT'],0,1,"Singer, Artist, Potty mouth. Socialist with Conservative and Liberal values.",,20896,165182,2010-08-05 19:40:14
LeoSmarrt,"GOAL !!! Watch Live Manchester United 1-1 Tottenham Hotspur | Premier League Live Streaming  - https://t.co/yH6tWc35RX

#MUNTOT #PremierLeague #MUFC #THFC  #COYS  #EPL",2020-10-04 15:34:48,"['MUNTOT', 'PremierLeague', 'MUFC', 'THFC', 'COYS', 'EPL']",0,1,"End is not the end, in fact E.N.D is “Effort Never Dies” & if you get NO in answer then remember NO is “Next Opportunity” Always be positive",,180,295,2020-05-26 11:14:56
fikifauzi18,"Goal - FERNANDES
Assist - MARTIAL

Man Utd 1-0 Spurs (2 mins)

#MUNTOT #FPL",2020-10-04 15:34:48,"['MUNTOT', 'FPL']",280,0,,Wakanda,147,2603,2012-10-31 08:50:34
RyanAdams_10,Maguire really?🤦‍♂️ #MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,Snapchat- ryanadams_99,"Cambridge, England",28,2487,2018-11-08 20:04:41
xgemmcx,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:48,"['MUFC', 'MUNTOT']",1828,0,mum 🥀✨// hopeless & awkward // @manutd // 🏳️‍🌈,wales,10126,58195,2012-06-09 03:29:11
AdiiUnited,Maguire is absolutely useless. #MUFC,2020-10-04 15:34:48,['MUFC'],0,1,"Twitter admins, if you’re reading I’m a FAN account ~ #MUFC ~ Writer for @utdreport",Singapore,1743,18532,2018-08-02 13:17:28
ChrisStones1992,"YESSSSS  BRUUUNNOOOOO!!!

#MUFC #MUNTOT https://t.co/6DEYJOBoBg",2020-10-04 15:34:48,"['MUFC', 'MUNTOT']",1828,0,• Instagram - stonesy1992,Doncaster,170,7746,2012-02-22 22:47:48
tangeni_frans,"Just sack Maguire!!!
#MUFC",2020-10-04 15:34:48,['MUFC'],0,0,"Just be nice, will you.",Namibia,618,5456,2015-04-22 20:19:17
Iam_Nidah,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:34:48,['MUNTOT'],711,0,A sugarcane in a vineyard. I'm so classy I drink Thobwa in a martini glass 🍸 one leg inadi water another inadi fire🔥 typos on a daily @LFC #YNWA..,+260 Somewhere In Zed 🇿🇲,6657,70580,2012-06-12 19:24:40
Michael_Kelly67,Harry maguire what a player 😂😂😂🤡🤡🤡#MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,THE FAMOUS GLASGOW CELTIC 🍀🇮🇪🇮🇪🍀  @LFC🔴 #YNWA🔴 TYRONE ⚪️🔴,Tyrone ,1918,18974,2012-02-24 21:26:08
drFrost_catcher,"Cavani in Manchester. Medical to come. 
Telles close too. 
Monday can be spent trying to get that RW in - namely Sancho #mufc #transfers",2020-10-04 15:34:48,[],442,0,I play terribly. my niceness depends on your level of intelligence.Daytime geek & retired playboy. #igboboy #manunited #connoisseurofgoodthings #equalist #Deist,lost in space ,2843,43352,2014-05-03 22:51:48
victor_ledimo,Good start @ManUtd #MUNTOT #EPL,2020-10-04 15:34:48,"['MUNTOT', 'EPL']",0,0,"Co-Founder and CEO of EL Keiser Business and Project Consultancy and #BallWithAPurpose Campaign.

Director and owner of @Gr8tBallers",Botswana,544,2836,2016-12-01 23:35:07
Gofurfur,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:48,[],23284,0,"@Persija_Jkt , @ManUtd_ID ✈️",jateng gayeng,141,45299,2017-02-06 12:12:35
xianrens,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:34:48,['MUNTOT'],711,0,ハト,White Hart Village,102,4179,2010-05-18 04:28:12
RicoJTL,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:34:48,[],3317,0,@JAJ_Pod,,334,72685,2011-12-22 01:12:42
sss_nali,Looool what a start to the game lol #MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,"AFC ❤️                              Remember, things could be worse. There is always someone out there who is in a worst position or situation than you're in.",North London.,226,18194,2010-08-29 23:34:22
KNOXTAINMENT,"Last week they were awarded a penalty after the full time whistle. Today they were awarded a penalty before the start of the game..

They are back, Penalty FC

#MUNTOT",2020-10-04 15:34:48,['MUNTOT'],1,2,The Official Twitter Account of KnoxTainment. Social Media Influencer. Passionate football fan. DM open for Business.  📧Knoxtainment@gmail.com,"Lagos, Nigeria",63627,52466,2010-11-21 03:28:36
bisseh50,1-1 what a game #MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,Code: Live Laugh Love ~ We Rise By Lifting Others 🙏,"Lexington, KY",532,7399,2010-10-01 02:58:33
PDanielOwodunni,#MUNTOT  tot back in the game  1-1,2020-10-04 15:34:48,['MUNTOT'],0,0,#iBLOG,"Ibadan, Nigeria",25,186,2016-08-29 00:53:32
bimbofrabss,Alex Telles was about to fly to Brazil for international duty before a deal was struck between #mufc and FC Porto #mullive [@JBurtTelegraph],2020-10-04 15:34:48,"['mufc', 'mullive']",230,0,medical doctor,Nigeria,382,48968,2015-07-11 14:11:18
WarwickGhanaSoc,LOOOOOL PENALTY ALREADY FOR UNITED 🤣🤣🤣🤣🤣🤣 This is gonna be a long game for Spurs 🤦🏾‍♂️ #MUNTOT #GsocPLTakeover https://t.co/wOtjBVT9w2,2020-10-04 15:34:48,"['MUNTOT', 'GsocPLTakeover']",1,3,Akwaaba everyone! 🇬🇭 Follow us to stay updated with all things Warwick Ghanaian Society. Follow us on Instagram @warwickghanasoc,"Coventry, England",244,947,2018-10-29 13:03:37
nwanzejnr,85M and can’t head the ball 😫#MUNTOT,2020-10-04 15:34:48,['MUNTOT'],0,0,Host of NO BEEF PODCAST | Dad | Husband | Leader of BAME Network for CEC |⚽️🏀🏈| All views are my own. I 🇳🇬🏴󠁧󠁢󠁳󠁣󠁴󠁿 #nobeefpodcast #MUFC #BLM ✊🏾,"Edinburgh, Scotland",57,249,2020-09-14 12:35:43
Dyl4do,What the fuck is that #mufc,2020-10-04 15:34:48,['mufc'],0,1,,,476,41529,2011-04-19 07:01:00
vishalpasi,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:34:48,[],23284,0,,,114,842,2009-06-20 07:16:08
