username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
UtdPlugDaily,1' - Penalty to United! #mufc,2020-10-04 15:32:01,['mufc'],0,1,"Your go to hub for all the latest #mufc news — including stats, match coverage & more — 24.2k on Instagram",,57,137,2020-09-30 01:08:09
Harlharbah,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:32:01,[],23283,0,Network Administrator #teamJesus  #teamchelseafc instagram:@harlharbah_ak. Follow me and see the wonders of follow follow. i definitely follow back,"Lagos, Nigeria",1165,13572,2009-09-01 18:18:01
DBauer191,How bad is this #spurs side 😂,2020-10-04 15:32:01,['spurs'],0,0,Management Consultant. Tech analyst and product tester.  Big Leeds United fan in my spare time.,Leeds,501,11993,2009-07-29 09:35:52
adamgray50,What on earth was Sanchez doing there? #MUNTOT,2020-10-04 15:32:01,['MUNTOT'],0,0,"#NFFC season card holder. Enjoys a game of pool, darts and poker. Fan of good music and bad TV. Proud uncle.",Nottingham,443,22782,2009-10-04 16:03:42
farah_v_,29 seconds penalty. 🤣🤣🤣 #MUFC,2020-10-04 15:32:01,['MUFC'],0,0,Perfumer/Designer • Fashion Consultant & Lifestyle Editor • MUFC • Views are my own (sometimes I quote from books) • Please don't DM me.,,1126,59804,2011-09-26 18:42:18
hamiduibrahim18,"GOAL: Manchester United 1 - 0 Tottenham Hotspur. BRUNO FERNANDES! #MUNTOT 

⚽🔴⚪",2020-10-04 15:32:01,['MUNTOT'],15,0,ALLAH FIRST 📍,"Adamawa, nigeria",536,23953,2015-08-05 05:21:43
Olamile58952813,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:32:01,"['MUFC', 'MUNTOT']",262,0,I love being around people to learn and grow and teach others too. This life is beautiful.,,22,644,2019-08-11 20:17:38
NsmUnited,"1 - Penalty to Manchester United! 

#GGMU #MUFC #MUNTOT #mulive 🔴",2020-10-04 15:32:01,"['GGMU', 'MUFC', 'MUNTOT', 'mulive']",0,0,"17. Young journalist, covering all MUFC news: Transfer updates, Live reporting and more. Instagram blog - https://t.co/29pF0lPboJ",,207,5128,2019-10-19 13:46:39
AnnieTagoe,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:32:01,['MUNTOT'],710,0,"I'm too black, I'm too vocal, I'm too flagrant.",North West London ,1141,22932,2011-01-20 20:12:18
onceSiva,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:32:00,"['MUFC', 'MUNTOT']",262,0,ทไวซ์ลูกรัก/ทไวซ์สวยจนกูแทบจะบ้าตายอยู่แล้วมึ๊ง,,44,46513,2018-11-15 03:51:25
Goalloungetv,29 secs and martial has a PEN!!!!! #MUNTOT,2020-10-04 15:32:00,['MUNTOT'],0,0,"FU - Football Uncensored, by the fans, for the fans.","Johannesburg, South Africa",47,518,2017-12-15 23:21:42
XFlameRiderX,PENCHESTER UNITED FOR LIFE HAHAHHA #MUFC UP THE REDS,2020-10-04 15:32:00,['MUFC'],0,0,"I support Man Utd cuz I hate myself
#GlazersOut",,10,207,2014-02-11 08:09:40
MNexLife,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:32:00,['MUNTOT'],710,0,I`M On One #Arsenal is n my blood #BBM 752efd86 we dem #Gunners #FACupWinners2014,,818,19138,2011-03-27 16:20:39
Ayam_akua,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:32:00,"['MUNTOT', 'CuppyMUFC']",1238,0,dancing|singing| @sarkodie! 😍🔥||Christian||  @berlamundi👑👑💞💞||@Anita_Akuffo1❤❤👑 || Manutd 💪💪 || @marcusrashford❤ @mosalah,"Tema, Ghana",784,7160,2020-08-01 13:40:43
TruthHurts_LUHG,"Since the start of 2019/20, Man Utd have been awarded 16 penalties.

#MUNTOT https://t.co/lJlDMlvxXs",2020-10-04 15:32:00,['MUNTOT'],8,0,"clubs dead until the glazers go, which won’t be anytime soon | Actions speak louder than words | Sentimentality is ruining our club.",Supports a midtable club. ,1200,58238,2017-05-12 11:11:35
QAS_AJ1Z,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:32:00,"['MUFC', 'MUNTOT']",262,0,,,4,1063,2019-08-15 21:05:47
mrcraigo10,"@SpursOfficial 1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:32:00,"['MUFC', 'THFC']",1,0,"Ever tried? Ever failed? No matter. Try again. Fail again. Fail better. Yes, I'm a Tottenham supporter. Qualified Mental Health First Aider. #MHFA #THFC #COYS","South East, England",1717,15382,2012-02-21 20:20:56
irooooc,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:32:00,"['MUFC', 'THFC']",433,0,@mousadembele @TanguyNdombele,,454,16074,2012-12-08 12:39:16
t0kvhl,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:32:00,"['MUFC', 'THFC']",433,0,マックス大退勤,Instagram,154,20816,2017-04-05 14:21:31
Onehotspurs,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:32:00,"['MUFC', 'THFC']",433,0,Hi https://t.co/TJSXQ9UWGA is a website set up by a fan for the fans. HAVE YOUR SAY! COYS no retweeting of the news sites. Occasionally tweet about other stuff,White Hart Lane,2135,9395,2014-07-30 15:52:08
HiteshDash,Penalty to Utd! #MUFC #MUNTOT #MyPLMorning,2020-10-04 15:32:00,"['MUFC', 'MUNTOT', 'MyPLMorning']",0,0,"Soccer Enthusiast; #RBNY #MUFC #Defend210 #AltRock 🎵
Huge admirer of the #PL #Bundesliga #MLS⚽. Casual fan of the Beautiful Game.
Tweets are my own views.","San Antonio, TX",585,17460,2010-01-28 02:16:07
adamrankine9,Why have we waited till the day before the deadline to get 2 players in for medicals?! Get that RW sorted! #mufc,2020-10-04 15:32:00,['mufc'],0,0,"Massive Manchester Utd Fan.
Charlotte 💍❤",,43,1146,2013-10-06 22:23:52
ProSyria2,"Cavani due to have medical within the hour. As per @moillorens, Cavani has landed in Manchester. #mufc",2020-10-04 15:32:00,['mufc'],103,0,#Aotearoa #NZ,"Auckland, New Zealand",527,348638,2016-02-06 15:24:16
OnlyElmar,"BAILLY STARTS😍😍😍 C’MON!! And then the signing of Van de Beek, Cavani, and Telles. One last push for Sancho. This team is starting to look VERY decent🎈🎉 #MUNTOT",2020-10-04 15:32:00,['MUNTOT'],0,1,✝️ Disciple 🧠 Counseling Psychology 🏰 Kingdom Builder 👑 Son of the Most High 🇿🇦 Southern point of Africa 🌿@Rooted_27,South Africa,2622,14279,2009-07-01 16:39:00
DavidBeeston,Get in! Perfect start #MUFC,2020-10-04 15:32:00,['MUFC'],0,0,You feed beef burgers to swans!,"Wigan, England",570,30882,2010-09-26 16:03:49
masud_newbie,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:32:00,['MUNTOT'],710,0,F1 fan. Kinda like anime.❤️❤️@ManUtd❤️❤️. ⚠️ RT A LOT ⚠️. Addicted to @CSGO. Profile pic @DANGBAUNBAM,Earth,168,74450,2016-02-25 15:00:00
Mohamed_Acm19,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:32:00,[],23283,0,"‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏مهما بلغ فريقك من عظمة وتاريخ سيبقى خلف ميلان
#ManUtd ‎#acmilan ‎#çukur",,92,4081,2016-06-05 19:27:04
ymaitama_ym,We need this win... Let’s go!!!!!! 🔴 #MUNTOT #CuppyMUFC,2020-10-04 15:32:00,"['MUNTOT', 'CuppyMUFC']",1238,0,"Hustler by day, Paper Engineer by night.",The streets,1345,44870,2015-10-29 21:37:52
solon594bce,Joke never a penalty for bha #mufc,2020-10-04 15:32:00,['mufc'],0,0,"As you set out on the way to Ithaca hope that the road is a long one, filled with adventures, filled with understanding.",,4675,373680,2013-06-19 06:14:11
wnasc,"Manchester United vs Tottenham

Stay prime quality HD match

м̿α̿τ̿c̿н #MUNTOT #MUFC

Free Hyperlink’s Right here ↓↓↓↓

Hyperlink : https://t.co/RMhJ9TCDOL

Stay : https://t.co/RMhJ9TCDOL

##

RTWET + LIKE https://t.co/RuSeX05i3S",2020-10-04 15:32:00,"['MUNTOT', 'MUFC']",2,15,,"Rio de Janeiro, Brazil",4,28,2011-01-21 17:32:19
kehfoly,"Penalty in the first minute 
I love it 
#MUFC
#MUNTOT",2020-10-04 15:32:00,"['MUFC', 'MUNTOT']",0,0,#thank God for life🙏🙏 #MUFC🎀  #GGMU⚽ #hymns lover 📖#teni fan #RONALDO FC 🐐🐐1️⃣,Lagos,6336,47010,2013-04-20 12:37:12
MatthewScoffer,PENALTYYYYY #MUNTOT #MUFC https://t.co/3QoaZYnSyG,2020-10-04 15:32:00,"['MUNTOT', 'MUFC']",0,4,JT ❤️,West Yorkshire,488,8729,2011-11-12 21:43:16
dailystar,Tottenham star Lucas Moura's wife teases bikini snap before Man Utd clash https://t.co/NbHtgmyA0L #THFC #COYS #MUFC #MUNTOT #EPL https://t.co/VaFKZ1T7zI,2020-10-04 15:32:00,"['THFC', 'COYS', 'MUFC', 'MUNTOT', 'EPL']",0,0,"Your Official Daily Star Twitter Page!
Follow @StarBreaksNews to be the first to know about #BreakingNews",London,205573,670509,2009-02-09 15:45:17
bruceyjones4,"Manchester United vs Tottenham Stay now

Stay and quick with out annoying advertisements

#MUNTOT #MUFC

Hyperlink match ↓··

LINK3 https://t.co/PM3fVVrLXk

LINK2) https://t.co/PM3fVVrLXk

LINK3) https://t.co/PM3fVVrLXk

##

RTWET + LIKE https://t.co/dudJUW4ET4",2020-10-04 15:32:00,"['MUNTOT', 'MUFC']",1,15,,,2,32,2015-01-11 09:08:11
TheBigMan2Pees,Penalty!!! #MUNTOT,2020-10-04 15:32:00,['MUNTOT'],0,0,Royalty|HusbandOfTheyear|Father|HSE.Specialist|Enterpreneur|MUFC|Basketballer,Weird Places ,5150,89442,2011-04-19 06:53:21
28sharito,"watch dwell broadcast

Stay Streaming Manchester United vs Tottenham

Broadcast hyperlinks ↓

Broadcast a cell broadcast +
https://t.co/RxqM3PiLRQ

Broadcast for laptop
https://t.co/RxqM3PiLRQ

#MUNTOT #MUFC

##

RTWET + LIKE https://t.co/9UsTfyUq7d",2020-10-04 15:32:00,"['MUNTOT', 'MUFC']",1,7,,,2,31,2011-09-11 01:02:47
samuelluckhurst,Dimwitted from Sanchez and Fernandes just doesn't miss. No appeals from Mourinho over the penalty. #mufc,2020-10-04 15:32:00,['mufc'],14,153,Chief Manchester United writer for the Manchester Evening News.,Manchester,164091,97303,2010-08-24 08:44:35
aether_alkemia,"Alex Telles, Donny van de Beek &amp; Edinson Cavani for just over £50M.

That leaves PLENTY of room for #mufc to make a splash.",2020-10-04 15:32:00,['mufc'],587,0,"📖
learning how to live every day !",,66,1803,2019-05-06 20:56:52
RuneEian,Final fee for Alex Telles will be around €15m with add ons. Porto have accepted also because the player forced the move - he only wanted to join Manchester United 🔴 #MUFC &gt; https://t.co/aI0OImt6s7,2020-10-04 15:32:00,[],3316,0,"Former journalist, now News Editor @NGUgeology. Love movies, videogames, tattoos, tech, metal/rock, science, animals and fotball. Norwegian/english tweets.",Trondheim,496,15660,2012-06-02 16:29:19
Izhaar67,Penalty already? What a dub #MUNTOT,2020-10-04 15:32:00,['MUNTOT'],0,1,MUFC,,18,870,2019-09-12 20:03:26
Korrupt_,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:32:00,['MUNTOT'],710,0,"Music aficionado, football fanatic and die-hard Manchester United fan.",Beijing,289,49505,2008-12-10 20:16:34
AT_qudduz,That's too early na....SANCHEZ!! #MUNTOT,2020-10-04 15:32:00,['MUNTOT'],0,0,"GOD FIRST.
ACADEMIA/SOCIOLOGIST/BUKITE/Proudly Muslimah/DMW Addict #PiscesBorn #TeamAmala
I.G-qudduz_gram
@chelseafc",somewhere On Earth,1224,19596,2012-11-21 09:59:31
kidsyahmii,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:32:00,['MUNTOT'],710,0,Bunch of shit here ッ,I Love You,136,1002,2019-09-06 12:45:46
LordNeon,Penalty United #MUNTOT,2020-10-04 15:31:59,['MUNTOT'],0,0,#LFC #YNWA Norwegian gamer and Liverpool supporter #Aspergers \m/,Norway,1537,38185,2010-09-21 07:55:24
LeratoPhore,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:59,"['MUFC', 'THFC']",92,0,Bcom Economics Graduate|Your mind is your prison when you focus on your FEAR- Tim Fargo,I.G LeratoPhore,879,13662,2012-03-04 13:24:43
slender_bbe,Penandes do eeet for us 😍 #MUNTOT,2020-10-04 15:31:59,['MUNTOT'],0,0,"@kaizerchiefs ✌🏾
MUFC 💔
Neymar 💕","Germiston, South Africa",7023,231139,2013-01-15 08:18:26
SpursCanadaTor,"THIRTY BLOODY SECONDS

LOL

UNBELIEVABLE

What a bunch of cheats

#Swine #COYS #THFC #MUNTOT",2020-10-04 15:31:59,"['Swine', 'COYS', 'THFC', 'MUNTOT']",0,3,Toronto's official Tottenham Hotspur supporters club  Our home is Scotland Yard Pub at 56 The Esplanade. All Spurs supporters are welcome!,Toronto,1303,2968,2014-08-13 00:31:44
Nazirdanhajiya,Penalty FC don get one already. #MUNTOT,2020-10-04 15:31:59,['MUNTOT'],0,1,25 | INFJ-A | Real Madrid & #KBNueve ❤️|,"Kebbi, Nigeria",2384,43553,2012-05-02 09:01:59
ProSyria2,United have scheduled medicals for Edinson Cavani and Alex Telles for later today at Carrington. #mufc,2020-10-04 15:31:59,['mufc'],2106,0,#Aotearoa #NZ,"Auckland, New Zealand",527,348638,2016-02-06 15:24:16
prairiegirl0028,Uh this has escalated quickly #MUNTOT,2020-10-04 15:31:59,['MUNTOT'],0,0,From the wheat fields to the City of Fountains. It’s ok to call it soccer. Minor celebrity in #FremantleSlashPerth. Proud of my #AussiePosse. ✝ 💏👼🏻👼🏻👼🏻⛲️,"Kansas City, KS",996,82235,2012-11-19 19:38:40
footballfc_20,FIRST FUCKIN MIN AND A PENALTY  #MUNTOT,2020-10-04 15:31:59,['MUNTOT'],0,0,YNWA - support Liverpool but this account is for all teams,"London, England",156,10155,2020-01-22 22:39:03
Tonyrock13Rock,Already quids in with me bet for a penalty #MUNTOT,2020-10-04 15:31:59,['MUNTOT'],0,0,born and bread Shoreditch! True cockney and proud,Wanstead,188,3485,2017-12-07 13:33:40
RomeroSaltaren,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:59,['MUNTOT'],710,0,escucho 🙉a la gente✨ que tiene la razón 🍵pero prefiero seguir 🐕a la gente✨ que obtiene resultado 🇨🇴🇻🇪🇧🇷🇪🇨🇵🇾🇺🇾🇦🇷🇨🇱 🇵🇪 🇵🇦 🇬🇾 🇧🇴🇪🇸🇲🇽,"Barrancas, Colombia",11144,231040,2014-11-17 20:14:27
pluto_gramm,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:31:59,[],23283,0,"on my own cruise 😎
oh n i follow back",Nigeria,283,29359,2016-01-11 10:45:24
MaryT_KE,"WOW!
At this rate they will be getting pens before kick offs😳😳😳
#MUNTOT",2020-10-04 15:31:59,['MUNTOT'],1,9,"life is a dancefloor

#CFC",Asgard ,4118,67104,2012-10-08 13:41:09
RipJoaovit135,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:59,['MUNTOT'],710,0,Robert Covington Fan Account.,Rio de Janeiro,182,13958,2019-03-21 16:28:01
yandhikas,Kickoff #MUNTOT https://t.co/trknjAYSa7,2020-10-04 15:31:59,['MUNTOT'],0,0,Platform meracau,Malang,386,21885,2009-12-27 02:28:23
addictedtojiaer,WHAT????? #MUNTOT https://t.co/71wxCBMmo2,2020-10-04 15:31:59,['MUNTOT'],0,0,🇨🇲,,494,43584,2016-05-26 13:27:40
jayhaskins,FFS Spurs. #MUNTOT,2020-10-04 15:31:59,['MUNTOT'],0,1,"#Technology #InfoSec #EBFG #COYS - Looking for an exit, robots, advocacy advocate. Poor attempts at humor and sarcasm. Views are biased.","Seattle, WA",1481,2134,2009-03-09 20:09:36
TheUtdRoad,"1’ - PENALTY!

Martial is fouled in the box in the 35th second

#mufc #mulive",2020-10-04 15:31:59,"['mufc', 'mulive']",1,1,"Bringing you the latest #mufc news, stats, rumours, match coverage and more","Manchester, England",10,215,2020-09-18 18:48:28
Samdivens,"1 - Penalty to Man Utd.

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:58,"['MUFC', 'THFC']",433,0,coys that is all,Harpenden,178,2597,2013-08-28 16:50:28
zeerke,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:58,['MUNTOT'],710,0,,,116,72534,2010-12-09 18:25:17
faysalnadim,Here we go :p #MUNTOT,2020-10-04 15:31:58,['MUNTOT'],0,0,"Loves the beautiful game, only here to enjoy FT and F1, Running and Hiking side gigs, #MUFC",,1304,14694,2011-06-03 18:32:39
sunnybehal46,Pen! Hahaha Penchester Utd LETS GOOOO #MUNTOT 1-0 @B_Fernandes8,2020-10-04 15:31:58,['MUNTOT'],0,1,Mercedes and Man Utd Fan! everything else doesn’t really matter,"Stapleford Abbotts, East",871,6898,2011-06-30 11:08:32
foxykay525,"Under way at Old Trafford — come on United! 🔴⚪⚫

#MUFC #MUNTOT",2020-10-04 15:31:58,"['MUFC', 'MUNTOT']",262,0,"#FUTUREISFEMALE🙋🏾
ManUnited supporter.🔴
Football aficionado. ⚽
Music Lover.🎶
Cristiano Ronaldo❤","New York, NY",218,11606,2011-09-14 02:04:36
iiaae_k,Hilarious. 30 seconds in. #MUNTOT,2020-10-04 15:31:58,['MUNTOT'],20,0,,today,86,9082,2018-02-10 14:26:33
theboypostman,Progress for #MUFC in Alex Telles negotiations. Should be their third signing of the summer. Cavani has landed in Manchester and set for his medical later today.,2020-10-04 15:31:58,['MUFC'],95,0,there by your pozi.,postman,500,16626,2018-08-09 22:29:27
isiahbhh,"PENALTY to Man Utd...

#MUNTOT",2020-10-04 15:31:58,['MUNTOT'],710,0,mavo,Old Trafford,425,4474,2020-03-14 23:19:58
bust_ma_head,That was quick lol #MUNTOT,2020-10-04 15:31:58,['MUNTOT'],0,0,Rebel with a cause,United Way,937,25485,2011-01-13 22:17:19
pranav9983,#mufc have scheduled medicals for Edinson Cavani and Alex Telles at Carrington later today #mulive [men] https://t.co/Ob7wr7ZhYH,2020-10-04 15:31:58,"['mufc', 'mulive']",1,0,Proud Indian. SOFTWARE PROFESSIONAL.Blood Donor. Opinions are personal. RTs Are Not Endorsements,"Surat, India",1475,350743,2015-12-30 05:21:40
Edjetter,The game might as well started an the penalty spot lol #MUNTOT,2020-10-04 15:31:58,['MUNTOT'],0,0,"Life in the limit ✈ 

Retweets not necessarily endorsement",Nairobi,447,5224,2011-02-07 17:24:37
SiTaylor87,"Pen in the 1st minute. 😂
#MUNTOT https://t.co/bt8misC2rh",2020-10-04 15:31:58,['MUNTOT'],0,0,Likes: Football ⚽️ Horse racing🐎 Boxing🥊 UFC🤼‍♂️ LOVES: Manchester United👹,,757,9182,2010-07-18 21:28:19
GGMU_MUFC20,Penalty to united  😎😎 #mufc #MUNTOT,2020-10-04 15:31:58,"['mufc', 'MUNTOT']",0,0,"Here for anything related to Manchester United and football , Manchester is 🔴",old Trafford ,35,4707,2020-07-01 06:29:04
Itsstmxbaby,"This transfer window will still be shit of we don't land sancho.
#MUNTOT #MUFC #GGMU",2020-10-04 15:31:58,"['MUNTOT', 'MUFC', 'GGMU']",0,0,"ʟʟ.ʙ👨🏾‍⚖💼 || ɢɢᴍᴜ⚽️❤ || 7ᴛʜ ᴍᴇᴍʙᴇʀ ᴏғ @NSG                 
 ʙᴀᴄᴋᴜᴘ ᴀᴄᴄᴏᴜɴᴛ @_stm_x",Βαδℓαƞδៜ ,1264,15456,2019-12-18 10:06:25
Tomfurness2,"Unbelievable, penalty to man united (stonewall this time). 1-0 from Bruno #MUNTOT",2020-10-04 15:31:58,['MUNTOT'],0,0,"lifelong fan of Chelsea football club, love horse racing and speak a lot about politics.",,269,43205,2014-02-08 08:25:03
RobHarris,"Spurs concede penalty in the first 30 seconds at at United - and Bruno Fernandes scores from the spot yet again 

#mufc 1 #thfc 0 #premierleague",2020-10-04 15:31:58,"['mufc', 'thfc', 'premierleague']",0,17,"@AP’s Global Sports Correspondent. Write & talk about sport, with focus on football https://t.co/9HAuvJkaYM https://t.co/FIdlGcwx2g",UK-based,151930,64863,2009-02-24 13:50:32
WarwickGhanaSoc,"As for a score prediction, I’m gonna go 2-1 to Man Utd 🌚 their attack is looking too frightening 😅 #MUNTOT #GsocPLTakeover",2020-10-04 15:31:57,"['MUNTOT', 'GsocPLTakeover']",0,0,Akwaaba everyone! 🇬🇭 Follow us to stay updated with all things Warwick Ghanaian Society. Follow us on Instagram @warwickghanasoc,"Coventry, England",244,947,2018-10-29 13:03:37
pdpgrgn,Team you keep saying is your favourite Vs Team that is secretly your favourite. Whom do you support ? #MUNTOT,2020-10-04 15:31:57,['MUNTOT'],0,0,This is where I show the part of me that I don't show on Facebook,Kathmandu,7,23,2010-07-08 03:50:10
RFCprime,"United getting a penalty in the opening 30 sec is peak Utd.
#MUNTOT",2020-10-04 15:31:57,['MUNTOT'],0,1,"Masters in Biomedical Engineering.
Brain Signals Researcher.
Chelsea FC.
Fantasy/Sci-fi Fiction.
All views are my own.
#KTBFFH",,640,6542,2019-11-26 07:40:11
DamianEd_,Who’s that foolish defender??? Sanchez should be doing better there ffs #MUNTOT,2020-10-04 15:31:57,['MUNTOT'],0,0,disclaimer: my tweets are lies. I decide which is true.,"Denver, CO",590,70122,2017-04-08 00:38:45
yung_irv1,Of course penandes 😂#MUNTOT,2020-10-04 15:31:57,['MUNTOT'],0,0,🇮🇷🏴󠁧󠁢󠁥󠁮󠁧󠁿 ~ @chelseafc⚽️ ~ @warriors 🏀 ~ @nglkante ❤️❤️ ~ MA yung G @KyrieIrving ~ Chelsea CL 2021🙏 ~ Irving 2021 cOmbAck🤩,"London, England",190,75,2019-11-27 21:10:42
MaverickSpurs44,"1 - We're underway at Old Trafford.

𝗖𝗢𝗠𝗘 𝗢𝗡 𝗬𝗢𝗨 𝗦𝗣𝗨𝗥𝗦! 

🔴 #MUFC 0-0 #THFC ⚪",2020-10-04 15:31:57,"['MUFC', 'THFC']",92,0,Willie Young Terry Fenwick Bobby Mimms Kevin Scott Andy Booth Nicola Berti  Paolo Tramezzani  Milenko Acimovic Gary Doherty   Gilberto why?,@Woodstock in 1969,1337,5833,2016-08-01 10:05:14
