username,text,tweetcreatedts,hashtags,retweetcount,likecount,acctdesc,location,followers,totaltweets,usercreatedts
NickoTaylor_,"Oh for fuck sake, what a fucking mess this is, 2-1 down, can't defend and now Martial sent off #MUFC #MUNTOT",2020-10-04 15:59:12,"['MUFC', 'MUNTOT']",0,1,Full Time Space Cadet,"Cheshire, England",2113,6137,2010-02-23 12:40:37
FengTheSpot,This is LIT #MUNTOT,2020-10-04 15:59:12,['MUNTOT'],0,0,Tweeting facts about European (and sometimes North American) soccer the government doesn't want you to know about!,United States,40,1884,2017-01-27 02:34:30
YerOrp,Like WTF!😂😂😂 I’m embarazzed. #MUNTOT https://t.co/VCSe5H6Ycw,2020-10-04 15:59:12,['MUNTOT'],0,0,Creative || 🇿🇼🇿🇦🇲🇼,"Harare, Zimbabwe",1307,7812,2014-03-14 07:53:51
LastWordOnSpurs,"🇰🇷 Tottenham Hotspur attacker Heung-Min Son has the same number of goals this season in the Premier League (5) as Manchester United forward’s Marcus Rashford and Mason Greenwood have Premier League starts (5).

🤣😭😂

#THFC #COYS #MUNTOT
https://t.co/t4luEB9sf2",2020-10-04 15:59:11,"['THFC', 'COYS', 'MUNTOT']",10,111,🎙#THFC Podcast 🏟 Every Single Match 👥 Range Of Guests 🆕 Daily Content ⚪️ Club News ⚽️ Team News 🕵️‍♂️ Transfer News 🗞 Player & Manager Interviews 👔 #COYS,United Kingdom,50576,34001,2017-09-03 20:41:21
lorenzofofi8,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:59:11,[],23274,0,😼,"Nong Khaem, Bangkok",24,96,2016-11-28 15:36:23
luvfootball_00,"28 - Shot after shot after shot. @Serge_aurier, @ErikLamela and Tanguy all have efforts blocked in quick succession.

🔴 #MUFC 1-2 #THFC ⚪",2020-10-04 15:59:11,[],49,0,"축구보게해주세여, 축구마려워여, 축구싶다고 하긴 했는데",,84,7459,2019-03-19 05:36:04
da_henryjr,#mufc are finalising a deal for Alex Telles. He will sign a long-term contract #mulive [@skysports_bryan],2020-10-04 15:59:11,"['mufc', 'mulive']",379,0,"A student||Dream chaser||Philanthropist to be||Love  to make friends||Lover of business||All hope on God || Cherish my family || Going to places 🇨🇦
我是亨利 
我是我的",🇦🇺🇨🇦🇮🇹🇨🇳🇹🇩🇳🇬🌎🇺🇸,580,20249,2017-10-24 14:04:57
whisperozzie,Manchester just for a red but not sure who #COYS #MUNTOT,2020-10-04 15:59:11,"['COYS', 'MUNTOT']",0,0,passionate Tottenham fan sharing my views and news about Tottenham Hotspur's. #COYS,,122,14811,2011-08-09 14:32:23
balabius,#MUNTOT dem go kill man utd ooo,2020-10-04 15:59:11,['MUNTOT'],0,0,"Daddy, Husband, HSE professional, lead auditor, trainer, consultant and a promoter of sustainable development. Retweets are not endorsements.","Calgary, Alberta",455,44534,2009-06-26 20:58:41
banqist,"Pogba sees RED!!!! 

#MUNTOT. https://t.co/ipdpeiTngS",2020-10-04 15:59:11,['MUNTOT'],1,0,Reluctant Nigerian. Nyle's friend.,"Lagos, Nigeria",5211,41094,2009-12-19 18:22:06
henry_toye,The fee for Alex Telles to #mufc is €15m plus add ons. Paperwork to be signed in the next few hours #mulive [@FabrizioRomano],2020-10-04 15:59:11,"['mufc', 'mulive']",528,0,"Books, Movies, Music and Manchester United...... All in a day's work",Nigeria,342,103524,2010-05-31 22:23:16
isaaclinstar,What the fuck is going on. 👀 #MUNTOT,2020-10-04 15:59:11,['MUNTOT'],0,0,"scorpio ♏
Philanthropist 
Environmentalist
Man utd
Spreading love, happiness and joy.",,159,2744,2016-03-28 09:41:10
Chris_Kibet,What an evening ? #MUFC,2020-10-04 15:59:11,['MUFC'],0,0,#MUFC,"Nairobi, Eldoret - Kenya",718,17521,2012-01-12 16:26:06
liamkenny97,What the actual fuck is this game? #MUFC #MUNTOT,2020-10-04 15:59:11,"['MUFC', 'MUNTOT']",0,0,"Irish, 22",,175,5748,2013-07-09 11:58:44
wuodland,Red for whom? #mufc,2020-10-04 15:59:11,['mufc'],0,0,Football. Technology. Gaming. Music. @APNIC 48 fellow. @ManUtd fan. @f1 racing.,"Bangkok, Thailand",335,28005,2009-07-04 12:25:40
SanchoMagnifico,LMAOOOO LAMELA WHAT A FUCKING PUSSY. #MANTOT #MUFC #ManUnited #MULIVE,2020-10-04 15:59:10,"['MANTOT', 'MUFC', 'ManUnited', 'MULIVE']",0,0,Football | Man United | Jadon Sancho Email for enquiries: jadonsanchomaximo@gmail.com 18+ | Fan Account | Follow for a follow back,,40,325,2020-08-06 16:21:24
rblankie,"Imma wait before I say anything about this red.

#MUNTOT",2020-10-04 15:59:10,['MUNTOT'],0,0,"strange, yet run of the mill",lost,232,20278,2011-07-03 01:50:47
asoufan96,Martial is a fucking idiot. #MUNTOT,2020-10-04 15:59:10,['MUNTOT'],0,0,Twenty-Four | 9/10 things I tweet are sarcastic |,"Melbourne, Australia",161,45069,2013-11-17 23:43:29
alohareinaaa,Oh shit #MUNTOT #COYS,2020-10-04 15:59:10,"['MUNTOT', 'COYS']",0,0,coffee? coffee.,"Puyallup, WA",63,1691,2013-04-17 01:27:53
nozzla,That’s not a red card. #mufc,2020-10-04 15:59:10,['mufc'],0,0,Try to play golf and support #mufc,,412,21160,2009-03-02 09:08:58
D_privv15,"Maguire, Bailly &amp; Shaw when United went 1-0 up within 2mins:

#MUNTOT https://t.co/HrhyfPojSC",2020-10-04 15:59:10,['MUNTOT'],5,0,,,57,57,2018-04-15 21:32:38
OG_Dumi,Yoh this game is LIT!!🔥🔥🔥🔥#MUNTOT,2020-10-04 15:59:10,['MUNTOT'],0,0,Liverpool FC...,Anfield,248,3657,2020-01-23 05:15:32
pantheraleo125,"#MUFC #MUNTOT Pogba and Bruno SHOULD never be in the same starting first 11 for @manutd NOT because one is better than the other BUT because having either on the bench, the other on pitch gives the squad depth and options for rotation. https://t.co/3o6R4WsC7R",2020-10-04 15:59:10,"['MUFC', 'MUNTOT']",0,0,Your conscience A.K.A the voice in your head that tells you to #do.it.or.not!,"limbo, UTOPIA",406,45947,2011-11-25 10:50:58
favor_leo,One small team will finish another one today #MUNTOT,2020-10-04 15:59:10,['MUNTOT'],1,0,Artist 👨🏽‍🎤,Pluto💀,108,917,2019-05-04 18:09:15
firth_face,"Defending is utterly horrific from both sides, but what a game this is from an attacking perspective! #MUNTOT #PremierLeague",2020-10-04 15:59:10,"['MUNTOT', 'PremierLeague']",0,1,Teacher of English. Now working in Behaviour Management. @LUFC fan. A firm appreciation for the little things. All views are my own.,"Leeds, England",243,3227,2009-02-08 20:27:29
raustin1,Time to put Michael Carrick in at center back #mufc https://t.co/156zcwElcY,2020-10-04 15:59:10,['mufc'],0,0,"Creating a more equitable world for children by making great schools more accessible. Married to @maustin1. Opinions my own, but open sourced.","MN via @NotreDame, IL, OK & CA",959,12006,2010-09-13 20:30:44
AstutZorr,Half the shots tottenham are taking are shots lol !#MUNTOT,2020-10-04 15:59:10,['MUNTOT'],0,0,"specs:
lefty 
lonely",,0,54,2020-09-05 06:59:08
footygen,"RED CARD: Paul Pogba has been sent off. Man Utd are down to 10 men. #MUNTOT 

⚽🔴⚪",2020-10-04 15:59:09,['MUNTOT'],0,0,"Keeping you up to date with all the latest, exclusive and most reliable transfer news and football highlights.",Footy General,1804,7676,2020-04-07 14:09:15
FinnWonderland,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:59:09,[],23274,0,"Official Twitter account I'm áril.. Even If Things are painful and tough, people should appreciate what it means to be Alive at All. #BeYourself",,2,381151,2017-07-14 06:12:32
RocBoiJJ,Is Mou really washed? Or was the United players who down tooled? #MUNTOT #MUFC,2020-10-04 15:59:09,"['MUNTOT', 'MUFC']",0,1,#AEW #BLM #RedSox 🇨🇦 #Celtics #Bruins #Patriots #ENOUGH 🇾🇪#GlazersOut #WoodwardOut,Everywhere,565,87585,2013-03-26 01:34:33
HolaImSoos,I think that ball hit Bailey's arm #MUNTOT,2020-10-04 15:59:09,['MUNTOT'],0,0,"enjoying my midlife crisis

$jesusm17","North Carolina, USA",77,11037,2016-04-17 23:55:24
DiSantoDinero,what did i miss ? red card for who?? #MUNTOT,2020-10-04 15:59:09,['MUNTOT'],0,1,i like sports and i play fifa.,London,109,4375,2015-12-25 21:46:06
lucys_portraits,"We’ve not had a decent defence since Vida, Ferdinand and Evra. 

Just. Not. Good. Enough 

#MUFC",2020-10-04 15:59:09,['MUFC'],0,5,Portrait artist. MUFC & MUWomen S.T holder. Teacher. Proud daughter of a stroke survivor. ✌🏼,"Everywhere & Nowhere, baby!",2883,68573,2010-12-30 16:42:34
EduDaSilvah1,Manchester keeps playing like that and it'll end 5:1😅😅 #MUNTOT,2020-10-04 15:59:09,['MUNTOT'],0,0,We are who we are...LIVERPOOL FC 💖,"Nairobi, Kenya",16,322,2017-07-24 19:01:51
kingkudza,"#ManchesterUnited's defending is bad and they should feel bad.

#MunTot",2020-10-04 15:59:09,"['ManchesterUnited', 'MunTot']",0,0,"You don't know it yet, but I am an Influencer. There are parts of the Bible I like and there are some I don't. I hate everything, and everyone is wrong.","Cape Town, South Africa",330,13061,2011-05-10 20:49:31
keeviekeevs,"Searching for a response...

@MarcusRashford has hit the post and @MasonGreenwood's shot went just wide of the woodwork.

#MUFC #MUNTOT https://t.co/MfQjVwJqIX",2020-10-04 15:59:09,['MUFC'],197,0,The girl with the permanent smile☺️,,15,33,2020-08-13 02:18:02
NoirRBR,"No tactics, just vibes! #MUFC",2020-10-04 15:59:09,['MUFC'],1464,0,My Track Record Speaks For Itself,Planet 0259-S,109,4279,2020-02-25 04:12:07
LordNeon,Buahahaha! Red card???? Best game EVER! #LFC #MUNTOT,2020-10-04 15:59:09,"['LFC', 'MUNTOT']",0,0,#LFC #YNWA Norwegian gamer and Liverpool supporter #Aspergers \m/,Norway,1537,38186,2010-09-21 07:55:24
Wahab203185,Pogba trying to track back #MUNTOT https://t.co/FncPr4TyBz,2020-10-04 15:59:09,['MUNTOT'],2,4,"""Someone kick Wahab, Fucking piece of shit"" - Guy in a F1 ranked lobby",,185,8014,2020-02-14 23:17:11
United4Reds,Wtf just happened!!! #MUFC #MUNTOT,2020-10-04 15:59:09,"['MUFC', 'MUNTOT']",0,0,An independent fan channel for all the Manchester United fans across the globe. A forum for everyone to share their opinions and views; unfiltered!,,53,2212,2019-04-29 22:54:11
Tee_em3,"1st Min
Manchester United 1
Spurs 0

7th Min
Manchester United 1
Spurs 2

It's madness 😂🥳 #MUNTOT",2020-10-04 15:59:09,['MUNTOT'],26,0,Official Twitter of Howard Ntuli,South Africa Durban,1206,24789,2012-03-14 11:20:53
david_fiasco,Tactically this is a complete mess.the same mistakes made over and over. A team countering us #MUNTOT,2020-10-04 15:59:08,['MUNTOT'],0,0,"I tweet random stuff be warned. 🤨 #mufc #martialFC #glazersout #savedaredevil
founder of @theworkoutexp #blacklivesmatter","England, United Kingdom",328,9759,2009-03-25 08:37:13
mofromtheuk,"Manchester United paid £80m for Harry Maguire
#THFC #MUFC https://t.co/YolE4Q9iLi",2020-10-04 15:59:08,"['THFC', 'MUFC']",0,0,Anime & Manga fanatic,,65,1342,2012-02-12 07:53:50
Talulamaniacos,"⚔Premier League  🏆

Live Stream⚔

Live stream Mobile / Tablet / PC

BIG GAME Live Arsenal vs Sheffield United  

 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl

RT + Follow for more

🔜#َMUNُTOTِ⚽",2020-10-04 15:59:08,[],4,0,"O sonho só termina quando desistimos de sonhar. 
Te apoiaremos em todos os momentos.
Defenderemos esse sorriso pra sempre.
Since:09/02/11",Rio de Janeiro,343,3989,2011-02-09 13:59:59
ColinRiley13,"They keep giving United crap for poor defense, but it might also be the fact that we’re finally playing well and have a quick offense and counter attack. #spurs",2020-10-04 15:59:08,['spurs'],0,0,Once Paperboy turned paint salesman.,"Davenport, IA",356,15757,2011-06-16 04:50:16
SarathEdger007,"RED CARD: Paul Pogba has been sent off. Man Utd are down to 10 men. #MUNTOT 

⚽🔴⚪",2020-10-04 15:59:08,['MUNTOT'],31,0,ＭＡＬＬＵＢＯＹ 🌴🤙    ＫＬ👓➏➍ ＤＩＯ 🛵  ＲＩＤＥＲ 🚦➣ ＭＥＣＨ  ＬＹＦ  ⚙️ ➣ＬＡＬＥＴＴＡＮ ➣ ＤＱ ➣ ＭＥＳＳＩ ➣ ＢＡＲＣＥＬＯＮＡ ➣ ♘ＡＲＧＥＮＴＩＮＡ🇦🇷➣ 🇫 🇴 🇷 🇨 🇦☬🇧 🇦 🇷 🇨 🇦 ☏➈➇➈➄➄➄➁➄➆➂ #cule❤️💙,⛟ IΠDIΔ➤ҜΣRΔLΔ➤TSR➤MΔLΔ➤∇ΣΠΠΩR,416,41808,2016-10-28 14:43:30
abnercaios,"⚔Premier League  🏆

Live Stream⚔

Live stream Mobile / Tablet / PC

BIG GAME Live Arsenal vs Sheffield United  

 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl
 https://t.co/mTrO8zkPxl

RT + Follow for more

🔜#َMUNُTOTِ⚽",2020-10-04 15:59:08,[],4,0,,,260,374,2011-04-28 01:59:41
KickingThePig,"Currently I'd consider subbing Pogba &amp; Matic, bringing on Fred or McTominay  &amp; Van De Beek #MUNTOT",2020-10-04 15:59:08,['MUNTOT'],0,0,"Football Blogger, spreading the word (one blog at a time)",Kingston upon Thames,112,18532,2013-07-16 21:40:54
ryry_king,10 men... game over 😂 #mufc,2020-10-04 15:59:08,['mufc'],0,0,"25 🇬🇧 - Graphic Designer - “Not left, not right, forward” - United Fan - @FM__KING ⚽️ #tesd 🐜","Chorley, Lancashire",674,13864,2010-06-26 15:11:27
Nunn4uk,RED WTF?!? #mufc,2020-10-04 15:59:08,['mufc'],1,0,Love UK Sports and Manchester United... #BBN #GGMU,Kentucky,645,40760,2009-04-28 17:51:58
hanichelsea10,Spurs getting in behind time and time and they should have a more goals here #MUNTOT,2020-10-04 15:59:08,['MUNTOT'],0,1,"CHELSEA
FOOTBALL 
MMA
BOXING
KICKBOXING 
MUAY THAI
BJJ
CRICKET
NBA
NFL
I love watching sports basically.",,469,40058,2016-05-12 04:48:40
zippy99za,"Defenders doing the Jerusalema.
#MUNTOT",2020-10-04 15:59:08,['MUNTOT'],0,0,Life's less interesting from the sidelines. 😋 RT's are not an endorsement . Plant trees 🌱 🌴 🌲 🌳 LFC #YNWA,South Africa 🇿🇦,347,9453,2011-04-04 17:38:45
Miebi_,"🎙 - 'Maguire and Bailly make a right mess of it between them!'

#MUFC's defenders will not want to see this again...😬

📺 Watch on Sky Sports PL
📱 Follow #MUNTOT here: https://t.co/YX6CxdoSMm
📲 Download the @SkySports app! https://t.co/adQulla9rT",2020-10-04 15:59:08,['MUFC'],68,0,Don’t pair me or compare me unless the said party is a rare breed,,1006,97822,2010-05-24 23:18:43
atanu_74,"What the fuck????? 
#MUNTOT",2020-10-04 15:59:08,['MUNTOT'],0,1,GGMU,India 🇮🇳,127,5490,2017-02-20 14:21:16
tanzeel_naqvi,"Kane looks so good in linkup play, spurs could have had 3 or 4 by now. #MUNTOT",2020-10-04 15:59:08,['MUNTOT'],0,0,"Metalhead by heart, 
Pakistani by blessing.  
Alumni FAST-NUCES  

'My loathings are simple: stupidity, oppression, crime, cruelty, soft music' Vladimir Nabokov","Tampere, Finland",243,33085,2010-03-30 16:01:05
LouisConway16,"Okay fuck the Sancho deal, we need defenders that can actually DEFEND. #MUNTOT",2020-10-04 15:59:08,['MUNTOT'],0,0,,,0,96,2019-12-10 10:30:17
kartikarora09,"Bailly saving United from a thrashing.
#MUNTOT",2020-10-04 15:59:08,['MUNTOT'],0,0,"“We do not remember days, we remember moments.” -Cesare Pavese","New Delhi,India",43,474,2013-07-19 15:29:15
yassir_uoeno,Kane is world world class. #MUNTOT #Vision,2020-10-04 15:59:08,"['MUNTOT', 'Vision']",0,1,🕋 لا إله إلا الله ومحمد رسول الله,"Leicester, England",117,7801,2010-04-21 16:44:43
WWEChat2,"Now Going Stay

Stay Match Manchester United Tottenham
Broadcast for cell
https://t.co/15cbO1TSQJ

Broadcast for laptop
https://t.co/15cbO1TSQJ

: #MUNTOT #MUFC

//

Ret Retweet + Like https://t.co/l3kS8qNScs",2020-10-04 15:59:07,"['MUNTOT', 'MUFC']",3,6,,,3,33,2018-04-14 19:55:45
l_maddo,Time out! Time out! 😭😭😭😭 #MUNTOT,2020-10-04 15:59:07,['MUNTOT'],0,0,Aspiring Diplomat | Singer & Songwriter | One half of @chillanthropy_ | EDM & Comedy Enthusiast | MUFC | ◢ ◤ | ➕✖️ | Care Package - EP is out now! Link ⬇️,"Nairobi, Kenya",346,4438,2014-04-24 10:03:44
aliafifi7,Defenders are so poor BUT manager is also to blame playing such a high line. #mufc,2020-10-04 15:59:07,['mufc'],0,0,,Cairo,107,4239,2011-03-15 14:12:39
M_Jay94,Mourinho is raping us 😭😭😭💔 #MUNTOT #MUFC,2020-10-04 15:59:07,"['MUNTOT', 'MUFC']",0,0,"#MUFC
* Thought Leadership
* Electric Vehicles/Autonomous
* Cannabis  
* Renewable Energy
* Property
* Blockchain
* Artificial Intelligence (AI)
 #Zimbabwe","Cape Town, South Africa",1540,19070,2012-10-02 13:40:33
Johvader__,"Son in the #PL under Jose Mourinho:

Played: 24
Goals: 13
Assists: 8
#FPL Points: 151 (6.3 per game)

That's the most of any Spurs player in that time

#MUNTOT https://t.co/XGuODr7TSw",2020-10-04 15:59:07,"['PL', 'FPL']",215,0,LFC|Enjoy solitude just as much as company.|| One College 💜||Trilingual,,2428,155089,2011-05-28 20:48:21
footballhector7,"Telles and Cavani now done,  #MUFC will have one final push to see if they can finally sign Jadon Sancho in the next 24 hours.",2020-10-04 15:59:07,['MUFC'],432,0,Football Writer,,3,156,2020-09-19 19:09:46
WithSports17,"Since when do Mourinho teams attack, attack, attack? #EPL #MUNTOT",2020-10-04 15:59:07,"['EPL', 'MUNTOT']",0,0,"Hey everybody I'm Chandler With Sports and this is the Sport Report™. Former broadcaster, now into sports analytics","Founder, Writer, and Announcer of The Sport Report",157,7897,2015-12-21 20:13:35
faysalnadim,"That's why we need Bailly, absolutely amazing block from him but we are struggling and lucky to be one down. #MUNTOT",2020-10-04 15:59:07,['MUNTOT'],0,0,"Loves the beautiful game, only here to enjoy FT and F1, Running and Hiking side gigs, #MUFC",,1305,14694,2011-06-03 18:32:39
rahziAriaM,This game is giving me a stomachache #MUNTOT,2020-10-04 15:59:07,['MUNTOT'],0,0,Mum and football lover. You might think I’m weird but that’s your problem. ig: iseeredpeope92,"St Louis, MO",4402,35916,2009-05-24 16:30:07
elitegeng,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:59:07,[],23274,0,ELITE GANG FOREVER ❤️ I LOVE ERICA SOOO MUCHHH!❤️⭐️,ELITES,475,4001,2020-07-30 14:57:21
boysxdontxcry_,"Manchester United and Porto have reached an agreement for Alex Telles! Last details to be sorted on next few hours, then medicals and official announcement. Here we go soon! 🔴 #MUFC #transfers",2020-10-04 15:59:06,[],23274,0,ce n'est pas réel,,4,1275,2020-08-23 21:33:13
chrisats7,Upamecano please drive #mufc,2020-10-04 15:59:06,['mufc'],0,0,"MUFC fan, gym frequenter and nerd",,617,8504,2010-10-19 17:23:31
GalleyJnr9,Mid-table kind of season #MUFC,2020-10-04 15:59:06,['MUFC'],0,0,"So, this is Twitter aye",X91,682,26830,2012-06-27 23:31:54
LarsOkker,This Tweet from @HsjYnwa has been withheld in response to a report from the copyright holder. Learn more.,2020-10-04 15:59:06,[],7,0,,Erde,1940,159035,2015-03-19 00:55:33
TypeOfTime,Ice cold martial sent off 🤣🤣🤣🤣 #MUNTOT,2020-10-04 15:59:06,['MUNTOT'],0,1,,,3,162,2020-09-11 08:36:37
TheSportsDean,Spurs have to get the third and kill this game off. Look like scoring with every attack. #MUNTOT #COYS,2020-10-04 15:59:06,"['MUNTOT', 'COYS']",0,0,"Mainly tweet about Darts, Football, & Cricket. May be a little THFC biased. IT projects & Change by day.","London, UK",355,26849,2009-07-30 11:01:58
JamaicArsenal,Is fwd vs Def a gwaan in this match #MUNTOT,2020-10-04 15:59:06,['MUNTOT'],0,0,"An avid fan of Arsenal Football Club, a sports enthusiast, an I.T. practitioner, Calabar Alumnus and a Jamaican. 🇯🇲 ⚽  🖥","Kingston, Jamaica",380,6565,2009-01-16 17:15:03
aye_x0,Red card? Lol call the game over. #MUFC,2020-10-04 15:59:06,['MUFC'],0,0,"I'm just here to rt stuff & laugh.

@manutd ❤⚽️  

Bookaholic 📚❤",,180,10288,2018-06-20 12:29:07
Resh_BLM,"Searching for a response...

@MarcusRashford has hit the post and @MasonGreenwood's shot went just wide of the woodwork.

#MUFC #MUNTOT https://t.co/MfQjVwJqIX",2020-10-04 15:59:05,['MUFC'],197,0,Black Lives Matter Always!!!!! ✊🏾👊🏾,Somewhere in the world,677,94315,2009-06-29 18:41:22
nuru_adams,😂😂😂 they are falling apart #MUNTOT,2020-10-04 15:59:05,['MUNTOT'],0,0,,"Aldershot, England",229,1135,2012-09-04 16:59:37
Hafi__z,Lmaaaaaooooo Red card #MUNTOT,2020-10-04 15:59:05,['MUNTOT'],0,0,,Akure,2446,212973,2010-05-06 13:21:45
